1364,0.00,0.23
1365,0.00,0.24
1366,0.00,0.21
1367,0.00,0.23
1368,0.00,0.23
1369,0.00,0.23
1370,0.00,0.23
1371,0.00,0.25
1372,0.00,0.24
1373,0.00,0.23
1374,0.00,0.22
1375,0.00,0.23
1376,0.00,0.23
1377,0.00,0.23
1378,0.01,0.25
1379,0.00,0.25
1380,0.00,0.24
1381,0.00,0.25
1382,0.00,0.25
1383,0.00,0.25
1384,0.00,0.23
1385,0.00,0.23
1386,0.00,0.23
1387,0.00,0.23
1388,0.00,0.23
1389,0.00,0.25
1390,0.00,0.23
1391,0.00,0.24
1392,0.00,0.23
1393,0.00,0.23
1394,0.00,0.24
1395,0.00,0.23
1396,0.00,0.24
1397,0.00,0.23
1398,0.00,0.23
1399,0.00,0.23
1400,0.00,0.23
1401,0.00,0.23
1402,0.00,0.23
1403,0.00,0.23
1404,0.00,0.23
1405,0.00,0.24
1406,0.00,0.23
1407,0.00,0.23
1408,0.00,0.24
1409,0.00,0.23
1410,0.00,0.25
1411,0.00,0.25
1412,0.00,0.24
1413,0.00,0.24
1414,0.00,0.24
1415,0.00,0.23
1416,0.00,0.23
1417,0.01,0.26
1418,0.01,0.26
1419,0.00,0.23
1420,0.00,0.25
1421,0.00,0.23
1422,0.00,0.24
1423,0.00,0.25
1424,0.00,0.23
1425,0.01,0.26
1426,0.00,0.25
1427,0.00,0.24
1428,0.00,0.24
1429,0.00,0.23
1430,0.00,0.25
1431,0.00,0.25
1432,0.00,0.23
1433,0.01,0.26
1434,0.00,0.23
1435,0.01,0.26
1436,0.00,0.25
1437,0.00,0.23
1438,0.01,0.26
1439,0.00,0.23
1440,0.00,0.24
1441,0.00,0.25
1442,0.00,0.23
1443,0.00,0.23
1444,0.01,0.26
1445,0.00,0.24
1446,0.00,0.24
1447,0.00,0.25
1448,0.00,0.24
1449,0.00,0.24
1450,0.00,0.24
1451,0.00,0.24
1452,0.00,0.24
1453,0.01,0.26
1454,0.01,0.26
1455,0.00,0.24
1456,0.00,0.23
1457,0.00,0.24
1458,0.00,0.25
1459,0.01,0.25
1460,0.00,0.24
1461,0.00,0.24
1462,0.00,0.24
1463,0.00,0.23
1464,0.00,0.24
1465,0.00,0.23
1466,0.00,0.24
1467,0.00,0.24
1468,0.00,0.23
1469,0.00,0.24
1470,0.00,0.24
1471,0.00,0.24
1472,0.01,0.26
1473,0.00,0.24
1474,0.00,0.24
1475,0.00,0.24
1476,0.01,0.25
1477,0.00,0.24
1478,0.01,0.27
1479,0.01,0.26
1480,0.01,0.27
1481,0.00,0.24
1482,0.00,0.25
1483,0.01,0.26
1484,0.00,0.24
1485,0.00,0.24
1486,0.01,0.25
1487,0.01,0.27
1488,0.00,0.24
1489,0.01,0.27
1490,0.01,0.27
1491,0.01,0.25
1492,0.00,0.23
1493,0.00,0.24
1494,0.01,0.26
1495,0.00,0.24
1496,0.00,0.24
1497,0.00,0.24
1498,0.00,0.24
1499,0.01,0.27
1500,0.00,0.24
1501,0.01,0.27
1502,0.01,0.26
1503,0.00,0.24
1504,0.01,0.25
1505,0.01,0.25
1506,0.01,0.26
1507,0.00,0.24
1508,0.01,0.27
1509,0.01,0.27
1510,0.00,0.24
1511,0.00,0.24
1512,0.01,0.27
1513,0.00,0.24
1514,0.00,0.24
1515,0.01,0.28
1516,0.01,0.27
1517,0.01,0.25
1518,0.01,0.26
1519,0.01,0.28
1520,0.00,0.25
1521,0.01,0.25
1522,0.01,0.25
1523,0.01,0.27
1524,0.01,0.28
1525,0.00,0.24
1526,0.00,0.24
1527,0.01,0.27
1528,0.00,0.24
1529,0.01,0.26
1530,0.00,0.24
1531,0.01,0.26
1532,0.01,0.28
1533,0.01,0.27
1534,0.01,0.26
1535,0.01,0.26
1536,0.01,0.26
1537,0.01,0.27
1538,0.01,0.28
1539,0.01,0.27
1540,0.01,0.25
1541,0.00,0.25
1542,0.00,0.24
1543,0.01,0.29
1544,0.01,0.26
1545,0.00,0.25
1546,0.00,0.24
1547,0.01,0.29
1548,0.00,0.25
1549,0.00,0.25
1550,0.01,0.25
1551,0.01,0.27
1552,0.00,0.25
1553,0.00,0.25
1554,0.00,0.25
1555,0.00,0.25
1556,0.00,0.25
1557,0.01,0.25
1558,0.01,0.26
1559,0.01,0.29
1560,0.00,0.25
1561,0.01,0.25
1562,0.01,0.27
1563,0.01,0.27
1564,0.01,0.27
1565,0.01,0.29
1566,0.01,0.27
1567,0.01,0.29
1568,0.01,0.27
1569,0.01,0.29
1570,0.01,0.26
1571,0.01,0.27
1572,0.01,0.27
1573,0.01,0.25
1574,0.01,0.26
1575,0.01,0.27
1576,0.01,0.27
1577,0.01,0.26
1578,0.01,0.27
1579,0.01,0.27
1580,0.01,0.27
1581,0.01,0.27
1582,0.01,0.27
1583,0.01,0.29
1584,0.01,0.26
1585,0.01,0.27
1586,0.01,0.28
1587,0.01,0.27
1588,0.01,0.28
1589,0.01,0.26
1590,0.01,0.30
1591,0.01,0.29
1592,0.01,0.27
1593,0.01,0.27
1594,0.00,0.25
1595,0.00,0.25
1596,0.01,0.27
1597,0.01,0.30
1598,0.01,0.27
1599,0.01,0.29
1600,0.01,0.26
1601,0.01,0.27
1602,0.01,0.30
1603,0.00,0.25
1604,0.01,0.27
1605,0.01,0.26
1606,0.01,0.27
1607,0.01,0.27
1608,0.01,0.27
1609,0.01,0.27
1610,0.01,0.29
1611,0.01,0.27
1612,0.01,0.27
1613,0.01,0.27
1614,0.01,0.30
1615,0.01,0.27
1616,0.01,0.27
1617,0.01,0.27
1618,0.01,0.28
1619,0.01,0.27
1620,0.01,0.27
1621,0.01,0.27
1622,0.01,0.28
1623,0.01,0.30
1624,0.01,0.27
1625,0.01,0.27
1626,0.01,0.27
1627,0.01,0.28
1628,0.01,0.27
1629,0.01,0.28
1630,0.01,0.28
1631,0.01,0.27
1632,0.01,0.28
1633,0.00,0.25
1634,0.01,0.27
1635,0.01,0.27
1636,0.01,0.27
1637,0.01,0.27
1638,0.01,0.27
1639,0.01,0.29
1640,0.01,0.26
1641,0.01,0.27
1642,0.01,0.28
1643,0.01,0.27
1644,0.00,0.25
1645,0.01,0.26
1646,0.01,0.27
1647,0.01,0.29
1648,0.01,0.25
1649,0.01,0.29
1650,0.01,0.25
1651,0.01,0.29
1652,0.00,0.25
1653,0.01,0.26
1654,0.01,0.26
1655,0.01,0.27
1656,0.01,0.29
1657,0.01,0.27
1658,0.01,0.29
1659,0.01,0.29
1660,0.01,0.26
1661,0.01,0.27
1662,0.01,0.27
1663,0.01,0.28
1664,0.01,0.27
1665,0.01,0.29
1666,0.01,0.26
1667,0.01,0.26
1668,0.00,0.25
1669,0.01,0.26
1670,0.01,0.27
1671,0.01,0.27
1672,0.01,0.27
1673,0.00,0.25
1674,0.01,0.28
1675,0.01,0.29
1676,0.01,0.25
1677,0.01,0.29
1678,0.01,0.27
1679,0.00,0.25
1680,0.00,0.25
1681,0.01,0.30
1682,0.01,0.27
1683,0.01,0.27
1684,0.01,0.26
1685,0.01,0.27
1686,0.01,0.27
1687,0.01,0.28
1688,0.01,0.29
1689,0.01,0.27
1690,0.01,0.27
1691,0.00,0.25
1692,0.01,0.29
1693,0.01,0.27
1694,0.01,0.27
1695,0.01,0.26
1696,0.01,0.28
1697,0.01,0.27
1698,0.00,0.25
1699,0.01,0.27
1700,0.01,0.27
1701,0.01,0.27
1702,0.01,0.27
1703,0.01,0.28
1704,0.01,0.27
1705,0.01,0.27
1706,0.01,0.27
1707,0.00,0.25
1708,0.01,0.27
1709,0.01,0.28
1710,0.01,0.29
1711,0.01,0.27
1712,0.01,0.27
1713,0.01,0.27
1714,0.01,0.30
1715,0.01,0.27
1716,0.01,0.28
1717,0.01,0.27
1718,0.01,0.27
1719,0.01,0.28
1720,0.01,0.30
1721,0.01,0.30
1722,0.01,0.29
1723,0.01,0.27
1724,0.01,0.27
1725,0.01,0.28
1726,0.01,0.27
1727,0.01,0.29
1728,0.01,0.27
1729,0.00,0.25
1730,0.01,0.27
1731,0.01,0.27
1732,0.01,0.30
1733,0.01,0.27
1734,0.01,0.30
1735,0.01,0.27
1736,0.01,0.26
1737,0.01,0.28
1738,0.01,0.27
1739,0.01,0.27
1740,0.01,0.27
1741,0.01,0.29
1742,0.01,0.27
1743,0.01,0.27
1744,0.01,0.27
1745,0.01,0.29
1746,0.01,0.30
1747,0.01,0.27
1748,0.01,0.27
1749,0.01,0.27
1750,0.01,0.30
1751,0.01,0.26
1752,0.01,0.27
1753,0.00,0.25
1754,0.00,0.25
1755,0.01,0.27
1756,0.00,0.25
1757,0.01,0.27
1758,0.01,0.27
1759,0.01,0.26
1760,0.01,0.29
1761,0.01,0.27
1762,0.00,0.25
1763,0.00,0.25
1764,0.01,0.25
1765,0.01,0.28
1766,0.01,0.25
1767,0.01,0.27
1768,0.01,0.28
1769,0.01,0.27
1770,0.00,0.25
1771,0.01,0.27
1772,0.01,0.27
1773,0.01,0.25
1774,0.01,0.26
1775,0.01,0.25
1776,0.00,0.25
1777,0.01,0.25
1778,0.00,0.24
1779,0.01,0.25
1780,0.01,0.27
1781,0.00,0.24
1782,0.00,0.25
1783,0.00,0.25
1784,0.01,0.27
1785,0.00,0.24
1786,0.01,0.27
1787,0.01,0.26
1788,0.01,0.27
1789,0.00,0.24
1790,0.01,0.25
1791,0.00,0.24
1792,0.01,0.27
1793,0.00,0.24
1794,0.01,0.25
1795,0.00,0.25
1796,0.00,0.24
1797,0.00,0.23
1798,0.00,0.24
1799,0.01,0.26
1800,0.00,0.24
1801,0.00,0.25
1802,0.00,0.25
1803,0.01,0.27
1804,0.01,0.27
1805,0.01,0.26
1806,0.01,0.25
1807,0.01,0.26
1808,0.00,0.24
1809,0.00,0.24
1810,0.00,0.24
1811,0.01,0.25
1812,0.00,0.25
1813,0.00,0.23
1814,0.00,0.24
1815,0.00,0.25
1816,0.01,0.26
1817,0.00,0.24
1818,0.00,0.24
1819,0.00,0.24
1820,0.00,0.25
1821,0.00,0.24
1822,0.00,0.23
1823,0.00,0.23
1824,0.00,0.25
1825,0.00,0.23
1826,0.00,0.25
1827,0.00,0.25
1828,0.00,0.23
1829,0.00,0.24
1830,0.00,0.24
1831,0.00,0.24
1832,0.00,0.24
1833,0.00,0.24
1834,0.00,0.24
1835,0.00,0.23
1836,0.01,0.25
1837,0.00,0.25
1838,0.00,0.24
1839,0.01,0.26
1840,0.01,0.26
1841,0.01,0.26
1842,0.00,0.23
1843,0.00,0.24
1844,0.00,0.24
1845,0.00,0.25
1846,0.00,0.24
1847,0.00,0.23
1848,0.00,0.23
1849,0.00,0.25
1850,0.00,0.23
1851,0.01,0.26
1852,0.00,0.24
1853,0.01,0.26
1854,0.00,0.23
1855,0.00,0.25
1856,0.00,0.24
1857,0.00,0.23
1858,0.01,0.25
1859,0.00,0.24
1860,0.00,0.24
1861,0.00,0.24
1862,0.00,0.24
1863,0.00,0.25
1864,0.00,0.24
1865,0.00,0.24
1866,0.00,0.25
1867,0.00,0.24
1868,0.01,0.25
1869,0.00,0.25
1870,0.00,0.24
1871,0.01,0.25
1872,0.01,0.26
1873,0.00,0.25
1874,0.00,0.24
1875,0.00,0.25
1876,0.00,0.24
1877,0.01,0.27
1878,0.00,0.24
1879,0.01,0.27
1880,0.01,0.25
1881,0.01,0.25
1882,0.01,0.25
1883,0.01,0.25
1884,0.00,0.25
1885,0.01,0.26
1886,0.01,0.26
1887,0.01,0.25
1888,0.01,0.27
1889,0.00,0.25
1890,0.01,0.27
1891,0.00,0.25
1892,0.01,0.27
1893,0.01,0.25
1894,0.00,0.25
1895,0.00,0.25
1896,0.01,0.26
1897,0.01,0.25
1898,0.01,0.26
1899,0.01,0.28
1900,0.01,0.26
1901,0.01,0.27
1902,0.00,0.25
1903,0.01,0.25
1904,0.01,0.27
1905,0.00,0.25
1906,0.01,0.26
1907,0.01,0.26
1908,0.01,0.25
1909,0.00,0.25
1910,0.01,0.28
1911,0.01,0.28
1912,0.01,0.26
1913,0.01,0.28
1914,0.01,0.28
1915,0.00,0.25
1916,0.01,0.26
1917,0.01,0.28
1918,0.01,0.26
1919,0.01,0.26
1920,0.01,0.26
1921,0.01,0.25
1922,0.01,0.27
1923,0.01,0.27
1924,0.01,0.26
1925,0.01,0.25
1926,0.01,0.26
1927,0.01,0.27
1928,0.00,0.25
1929,0.01,0.29
1930,0.01,0.26
1931,0.01,0.29
1932,0.00,0.25
1933,0.00,0.25
1934,0.01,0.28
1935,0.01,0.28
1936,0.00,0.25
1937,0.01,0.27
1938,0.00,0.25
1939,0.01,0.29
1940,0.00,0.25
1941,0.01,0.25
1942,0.01,0.26
1943,0.00,0.25
1944,0.01,0.26
1945,0.01,0.26
1946,0.01,0.26
1947,0.01,0.26
1948,0.00,0.25
1949,0.01,0.26
1950,0.01,0.26
1951,0.01,0.26
1952,0.01,0.26
1953,0.01,0.27
1954,0.01,0.26
1955,0.00,0.25
1956,0.01,0.25
1957,0.01,0.28
1958,0.01,0.26
1959,0.01,0.25
1960,0.01,0.26
1961,0.01,0.25
1962,0.01,0.26
1963,0.00,0.25
1964,0.01,0.25
1965,0.01,0.25
1966,0.01,0.26
1967,0.01,0.26
1968,0.01,0.26
1969,0.01,0.27
1970,0.01,0.25
1971,0.01,0.27
1972,0.01,0.26
1973,0.01,0.27
1974,0.00,0.24
1975,0.00,0.25
1976,0.00,0.25
1977,0.00,0.24
1978,0.00,0.24
1979,0.00,0.24
1980,0.00,0.25
1981,0.00,0.24
1982,0.01,0.25
1983,0.00,0.25
1984,0.00,0.23
1985,0.00,0.25
1986,0.01,0.27
1987,0.00,0.24
1988,0.01,0.26
1989,0.00,0.24
1990,0.00,0.24
1991,0.00,0.24
1992,0.00,0.23
1993,0.00,0.23
1994,0.00,0.24
1995,0.01,0.27
1996,0.01,0.26
1997,0.00,0.23
1998,0.00,0.24
1999,0.01,0.26
2000,0.00,0.25
2001,0.00,0.24
2002,0.01,0.25
2003,0.00,0.23
2004,0.01,0.26
2005,0.00,0.24
2006,0.00,0.24
2007,0.00,0.25
2008,0.01,0.26
2009,0.00,0.23
2010,0.00,0.23
2011,0.00,0.23
2012,0.00,0.23
2013,0.00,0.24
2014,0.00,0.23
2015,0.00,0.23
2016,0.00,0.23
2017,0.00,0.23
2018,0.00,0.23
2019,0.00,0.24
2020,0.00,0.23
2021,0.00,0.23
2022,0.01,0.26
2023,0.00,0.21
2024,0.00,0.23
2025,0.00,0.23
2026,0.00,0.21
2027,0.00,0.25
2028,0.00,0.23
2029,0.00,0.23
2030,0.00,0.25
2031,0.00,0.24
2032,0.00,0.25
2033,0.00,0.23
2034,0.00,0.25
2035,0.00,0.23
2036,0.00,0.24
2037,0.00,0.22
2038,0.00,0.23
2039,0.00,0.23
2040,0.00,0.24
2041,0.00,0.23
2042,0.00,0.22
2043,0.01,0.26
2044,0.00,0.23
2045,0.00,0.23
2046,0.01,0.25
2047,0.00,0.23
2048,0.00,0.23
2049,0.00,0.21
2050,0.00,0.23
2051,0.00,0.22
2052,0.00,0.22
2053,0.00,0.23
2054,0.00,0.25
2055,0.00,0.23
2056,0.00,0.23
2057,0.00,0.23
2058,0.01,0.26
2059,0.00,0.24
2060,0.00,0.23
2061,0.00,0.23
2062,0.00,0.24
2063,0.00,0.23
2064,0.01,0.25
2065,0.00,0.23
2066,0.00,0.25
2067,0.00,0.23
2068,0.00,0.23
2069,0.00,0.23
2070,0.00,0.25
2071,0.00,0.23
2072,0.00,0.23
2073,0.00,0.23
2074,0.00,0.23
2075,0.00,0.23
2076,0.00,0.24
2077,0.00,0.24
2078,0.00,0.23
2079,0.00,0.24
2080,0.00,0.24
2081,0.00,0.23
2082,0.00,0.23
2083,0.00,0.23
2084,0.00,0.23
2085,0.01,0.26
2086,0.00,0.25
2087,0.00,0.23
2088,0.01,0.25
2089,0.00,0.23
2090,0.00,0.24
2091,0.00,0.23
2092,0.00,0.23
2093,0.00,0.23
2094,0.00,0.23
2095,0.00,0.23
2096,0.00,0.24
2097,0.00,0.23
2098,0.00,0.23
2099,0.00,0.24
2100,0.00,0.23
2101,0.01,0.25
2102,0.00,0.25
2103,0.01,0.25
2104,0.01,0.25
2105,0.00,0.23
2106,0.01,0.26
2107,0.00,0.23
2108,0.00,0.24
2109,0.01,0.27
2110,0.00,0.23
2111,0.00,0.24
2112,0.00,0.23
2113,0.01,0.26
2114,0.00,0.23
2115,0.00,0.24
2116,0.01,0.25
2117,0.00,0.23
2118,0.00,0.23
2119,0.01,0.25
2120,0.00,0.23
2121,0.00,0.23
2122,0.00,0.24
2123,0.00,0.24
2124,0.00,0.23
2125,0.00,0.24
2126,0.00,0.24
2127,0.00,0.23
2128,0.00,0.25
2129,0.00,0.23
2130,0.00,0.23
2131,0.00,0.23
2132,0.00,0.23
2133,0.00,0.23
2134,0.00,0.24
2135,0.01,0.27
2136,0.00,0.24
2137,0.00,0.24
2138,0.00,0.24
2139,0.00,0.23
2140,0.00,0.23
2141,0.00,0.23
2142,0.00,0.24
2143,0.00,0.24
2144,0.01,0.25
2145,0.01,0.26
2146,0.00,0.23
2147,0.00,0.23
2148,0.00,0.23
2149,0.00,0.23
2150,0.00,0.24
2151,0.00,0.23
2152,0.00,0.23
2153,0.00,0.23
2154,0.00,0.24
2155,0.00,0.23
2156,0.00,0.23
2157,0.01,0.26
2158,0.00,0.23
2159,0.00,0.23
2160,0.00,0.24
2161,0.00,0.24
2162,0.00,0.23
2163,0.00,0.23
2164,0.01,0.26
2165,0.00,0.23
2166,0.00,0.23
2167,0.00,0.25
2168,0.00,0.23
2169,0.00,0.24
2170,0.00,0.23
2171,0.00,0.23
2172,0.00,0.23
2173,0.00,0.23
2174,0.00,0.24
2175,0.00,0.23
2176,0.00,0.24
2177,0.00,0.24
2178,0.00,0.23
2179,0.00,0.24
2180,0.00,0.24
2181,0.01,0.26
2182,0.00,0.23
2183,0.00,0.23
2184,0.00,0.24
2185,0.00,0.24
2186,0.00,0.23
2187,0.00,0.23
2188,0.00,0.23
2189,0.00,0.25
2190,0.01,0.26
2191,0.00,0.24
2192,0.00,0.23
2193,0.00,0.23
2194,0.00,0.25
2195,0.01,0.26
2196,0.00,0.22
2197,0.01,0.26
2198,0.00,0.22
2199,0.00,0.22
2200,0.00,0.23
2201,0.00,0.22
2202,0.00,0.23
2203,0.00,0.24
2204,0.00,0.22
2205,0.00,0.22
2206,0.00,0.23
2207,0.00,0.23
2208,0.00,0.23
2209,0.00,0.22
2210,0.00,0.22
2211,0.00,0.22
2212,0.00,0.21
2213,0.00,0.22
2214,0.00,0.22
2215,0.00,0.22
2216,0.00,0.22
2217,0.00,0.22
2218,0.00,0.22
2219,0.00,0.22
2220,0.00,0.22
2221,0.00,0.22
2222,0.00,0.22
2223,0.00,0.22
2224,0.00,0.22
2225,0.00,0.22
2226,0.00,0.21
2227,0.00,0.22
2228,0.00,0.23
2229,0.00,0.22
2230,0.00,0.22
2231,0.00,0.23
2232,0.00,0.23
2233,0.00,0.23
2234,0.00,0.23
2235,0.00,0.22
2236,0.00,0.22
2237,0.00,0.23
2238,0.00,0.21
2239,0.00,0.21
2240,0.00,0.22
2241,0.00,0.23
2242,0.00,0.21
2243,0.00,0.23
2244,0.00,0.23
2245,0.00,0.22
2246,0.00,0.23
2247,0.00,0.23
2248,0.00,0.23
2249,0.01,0.26
2250,0.00,0.23
2251,0.00,0.23
2252,0.00,0.24
2253,0.00,0.23
2254,0.00,0.24
2255,0.00,0.25
2256,0.00,0.24
2257,0.01,0.26
2258,0.00,0.23
2259,0.00,0.23
2260,0.00,0.24
2261,0.00,0.23
2262,0.01,0.25
2263,0.00,0.23
2264,0.00,0.24
2265,0.00,0.23
2266,0.00,0.23
2267,0.00,0.25
2268,0.00,0.23
2269,0.00,0.24
2270,0.00,0.23
2271,0.01,0.26
2272,0.01,0.26
2273,0.00,0.23
2274,0.00,0.24
2275,0.00,0.24
2276,0.00,0.24
2277,0.00,0.23
2278,0.00,0.23
2279,0.00,0.23
2280,0.00,0.24
2281,0.00,0.23
2282,0.01,0.26
2283,0.00,0.24
2284,0.00,0.24
2285,0.00,0.24
2286,0.01,0.25
2287,0.01,0.25
2288,0.00,0.23
2289,0.00,0.24
2290,0.00,0.24
2291,0.00,0.24
2292,0.01,0.25
2293,0.00,0.24
2294,0.00,0.25
2295,0.01,0.25
2296,0.00,0.24
2297,0.00,0.24
2298,0.00,0.25
2299,0.00,0.24
2300,0.00,0.25
2301,0.00,0.24
2302,0.00,0.24
2303,0.00,0.24
2304,0.00,0.25
2305,0.00,0.24
2306,0.01,0.26
2307,0.01,0.26
2308,0.01,0.25
2309,0.00,0.24
2310,0.00,0.24
2311,0.00,0.24
2312,0.00,0.24
2313,0.00,0.24
2314,0.00,0.24
2315,0.01,0.26
2316,0.01,0.26
2317,0.00,0.24
2318,0.00,0.24
2319,0.01,0.25
2320,0.00,0.23
2321,0.00,0.24
2322,0.00,0.23
2323,0.01,0.26
2324,0.00,0.23
2325,0.00,0.24
2326,0.01,0.26
2327,0.00,0.23
2328,0.01,0.26
2329,0.00,0.23
2330,0.00,0.24
2331,0.00,0.23
2332,0.01,0.26
2333,0.00,0.23
2334,0.00,0.22
2335,0.00,0.22
2336,0.00,0.22
2337,0.00,0.22
2338,0.00,0.22
2339,0.00,0.22
2340,0.00,0.23
2341,0.00,0.23
2342,0.00,0.22
2343,0.00,0.22
2344,0.00,0.22
2345,0.00,0.22
2346,0.00,0.21
2347,0.00,0.23
2348,0.00,0.21
2349,0.00,0.21
2350,0.00,0.21
2351,0.00,0.23
2352,0.00,0.21
2353,0.00,0.22
2354,0.00,0.21
2355,0.00,0.23
2356,0.00,0.23
2357,0.00,0.20
2358,0.00,0.20
2359,0.00,0.22
2360,0.00,0.21
2361,0.00,0.22
2362,0.00,0.21
2363,0.00,0.22
2364,0.00,0.20
2365,0.00,0.22
2366,0.00,0.21
2367,0.00,0.22
2368,0.00,0.22
2369,0.00,0.22
2370,0.00,0.22
2371,0.00,0.21
2372,0.00,0.20
2373,0.00,0.23
2374,0.00,0.22
2375,0.00,0.20
2376,0.00,0.21
2377,0.00,0.22
2378,0.00,0.21
2379,0.00,0.20
2380,0.00,0.21
2381,0.00,0.19
2382,0.00,0.22
2383,0.00,0.21
2384,0.00,0.20
2385,0.00,0.21
2386,0.00,0.20
2387,0.00,0.21
2388,0.00,0.21
2389,0.00,0.20
2390,0.00,0.20
2391,0.00,0.20
2392,0.00,0.22
2393,0.00,0.20
2394,0.00,0.19
2395,0.00,0.20
2396,0.00,0.21
2397,0.00,0.20
2398,0.00,0.20
2399,0.00,0.20
2400,0.00,0.20
2401,0.00,0.22
2402,0.00,0.21
2403,0.00,0.20
2404,0.00,0.22
2405,0.00,0.18
2406,0.00,0.20
2407,0.00,0.21
2408,0.00,0.21
2409,0.00,0.20
2410,0.00,0.20
2411,0.00,0.20
2412,0.00,0.19
2413,0.00,0.19
2414,0.00,0.22
2415,0.00,0.17
2416,0.00,0.20
2417,0.00,0.20
2418,0.00,0.17
2419,0.00,0.20
2420,0.00,0.18
2421,0.00,0.20
2422,0.00,0.20
2423,0.00,0.18
2424,0.00,0.18
2425,0.00,0.20
2426,0.00,0.19
2427,0.00,0.21
2428,0.00,0.20
2429,0.00,0.18
2430,0.00,0.19
2431,0.00,0.19
2432,0.00,0.20
2433,0.00,0.19
2434,0.00,0.19
2435,0.00,0.19
2436,0.00,0.19
2437,0.00,0.19
2438,0.00,0.18
2439,0.00,0.18
2440,0.00,0.19
2441,0.00,0.18
2442,0.00,0.18
2443,0.00,0.19
2444,0.00,0.17
2445,0.00,0.19
2446,0.00,0.17
2447,0.00,0.19
2448,0.00,0.18
2449,0.00,0.21
2450,0.00,0.17
2451,0.00,0.18
2452,0.00,0.17
2453,0.00,0.21
2454,0.00,0.17
2455,0.00,0.21
2456,0.00,0.20
2457,0.00,0.19
2458,0.00,0.19
2459,0.00,0.19
2460,0.00,0.20
2461,0.00,0.18
2462,0.00,0.21
2463,0.00,0.18
2464,0.00,0.21
2465,0.00,0.19
2466,0.00,0.17
2467,0.00,0.21
2468,0.00,0.19
2469,0.00,0.19
2470,0.00,0.20
2471,0.00,0.18
2472,0.00,0.19
2473,0.00,0.21
2474,0.00,0.20
2475,0.00,0.19
2476,0.00,0.18
2477,0.00,0.18
2478,0.00,0.21
2479,0.00,0.20
2480,0.00,0.18
2481,0.00,0.20
2482,0.00,0.21
2483,0.00,0.19
2484,0.00,0.17
2485,0.00,0.19
2486,0.00,0.21
2487,0.00,0.20
2488,0.00,0.19
2489,0.00,0.20
2490,0.00,0.18
2491,0.00,0.19
2492,0.00,0.20
2493,0.00,0.18
2494,0.00,0.20
2495,0.00,0.21
2496,0.00,0.19
2497,0.00,0.17
2498,0.00,0.20
2499,0.00,0.19
2500,0.00,0.19
2501,0.00,0.20
2502,0.00,0.18
2503,0.00,0.22
2504,0.00,0.21
2505,0.00,0.19
2506,0.00,0.19
2507,0.00,0.21
2508,0.00,0.20
2509,0.00,0.20
2510,0.00,0.20
2511,0.00,0.17
2512,0.00,0.20
2513,0.00,0.19
2514,0.00,0.21
2515,0.00,0.19
2516,0.00,0.20
2517,0.00,0.21
2518,0.00,0.20
2519,0.00,0.20
2520,0.00,0.19
2521,0.00,0.20
2522,0.00,0.18
2523,0.00,0.20
2524,0.00,0.20
2525,0.00,0.20
2526,0.00,0.20
2527,0.00,0.20
2528,0.00,0.20
2529,0.00,0.22
2530,0.00,0.20
2531,0.00,0.20
2532,0.00,0.18
2533,0.00,0.20
2534,0.00,0.20
2535,0.00,0.19
2536,0.00,0.22
2537,0.00,0.20
2538,0.00,0.20
2539,0.00,0.21
2540,0.00,0.22
2541,0.00,0.20
2542,0.00,0.20
2543,0.00,0.19
2544,0.00,0.21
2545,0.00,0.21
2546,0.00,0.20
2547,0.00,0.20
2548,0.00,0.19
2549,0.00,0.21
2550,0.00,0.20
2551,0.00,0.19
2552,0.00,0.21
2553,0.00,0.21
2554,0.00,0.22
2555,0.00,0.20
2556,0.00,0.19
2557,0.00,0.21
2558,0.00,0.21
2559,0.00,0.19
2560,0.00,0.19
2561,0.00,0.22
2562,0.00,0.19
2563,0.00,0.20
2564,0.00,0.22
2565,0.00,0.21
2566,0.00,0.21
2567,0.00,0.22
2568,0.00,0.19
2569,0.00,0.19
2570,0.00,0.21
2571,0.00,0.22
2572,0.00,0.22
2573,0.00,0.21
2574,0.00,0.20
2575,0.00,0.21
2576,0.00,0.20
2577,0.00,0.21
2578,0.00,0.22
2579,0.00,0.20
2580,0.00,0.20
2581,0.00,0.20
2582,0.00,0.22
2583,0.00,0.22
2584,0.00,0.20
2585,0.00,0.23
2586,0.00,0.21
2587,0.00,0.20
2588,0.00,0.21
2589,0.00,0.22
2590,0.00,0.22
2591,0.00,0.21
2592,0.00,0.21
2593,0.00,0.22
2594,0.00,0.20
2595,0.00,0.20
2596,0.00,0.23
2597,0.00,0.22
2598,0.00,0.22
2599,0.00,0.20
2600,0.00,0.20
2601,0.00,0.19
2602,0.00,0.20
2603,0.00,0.22
2604,0.00,0.22
2605,0.00,0.19
2606,0.00,0.22
2607,0.00,0.19
2608,0.00,0.21
2609,0.00,0.20
2610,0.00,0.20
2611,0.00,0.20
2612,0.00,0.20
2613,0.00,0.21
2614,0.00,0.22
2615,0.00,0.19
2616,0.00,0.20
2617,0.00,0.21
2618,0.00,0.21
2619,0.00,0.19
2620,0.00,0.20
2621,0.00,0.23
2622,0.00,0.22
2623,0.00,0.19
2624,0.00,0.23
2625,0.00,0.21
2626,0.00,0.20
2627,0.00,0.20
2628,0.00,0.22
2629,0.00,0.22
2630,0.00,0.20
2631,0.00,0.21
2632,0.00,0.20
2633,0.00,0.22
2634,0.00,0.20
2635,0.00,0.20
